categorySlug,playlistId,channelId,rate,views
LANG,PLZNV0gmRjgU_25UvmaB5bfth3OVMgm9mW,UCEf0-WZoqYFzLZtx43KPvag,2,242928
LANG,PLZNV0gmRjgU9H2JhAFQr3BhS8a6yFWr62,UCEf0-WZoqYFzLZtx43KPvag,8,820816
LANG,PLZNV0gmRjgU-jSGTLoibSrD1Wtmu3KDdu,UCEf0-WZoqYFzLZtx43KPvag,5,179670
LANG,PLZNV0gmRjgU9bKUeTZeIBW6rrdaR-0W7k,UCEf0-WZoqYFzLZtx43KPvag,5,703696
LANG,PLZNV0gmRjgU93ctmbP_uOhSGNWevfrlgn,UCEf0-WZoqYFzLZtx43KPvag,6,392080
LANG,PLZNV0gmRjgU_DNl8nYFRAYh4YXl1U5o6d,UCEf0-WZoqYFzLZtx43KPvag,2,567864
LANG,PLZNV0gmRjgU-D1IRshnwbjGqJ1FcuEW9I,UCEf0-WZoqYFzLZtx43KPvag,4,26486
LANG,PLZNV0gmRjgU9YEVwI0TETRFBJrBx9v0sU,UCEf0-WZoqYFzLZtx43KPvag,6,168817
LANG,PLZNV0gmRjgU-Yc6BgXp-3fJi_9o_M4S2K,UCEf0-WZoqYFzLZtx43KPvag,7,373552
LANG,PLZNV0gmRjgU92OAImQPY4EaBvWAJvTj7B,UCEf0-WZoqYFzLZtx43KPvag,3,842644
LANG,PLZNV0gmRjgU_V3NCj7p8_-0_4UXBPdsX-,UCEf0-WZoqYFzLZtx43KPvag,7,602240
LANG,PLZNV0gmRjgU8pjXoBv8yw4vWX47CereqY,UCEf0-WZoqYFzLZtx43KPvag,4,263089
LANG,PLZNV0gmRjgU_wtwbdAYYAWfnHZH60MDtB,UCEf0-WZoqYFzLZtx43KPvag,6,374373
LANG,PLZNV0gmRjgU_b9wDZfTPAkUztXqhiI2ak,UCEf0-WZoqYFzLZtx43KPvag,1,139078
LANG,PLZNV0gmRjgU8Omuih5EXVdKKapYwWb-Dq,UCEf0-WZoqYFzLZtx43KPvag,4,313248
LANG,PLZNV0gmRjgU8jmRnWdT2J3AdzoOEDhUNC,UCEf0-WZoqYFzLZtx43KPvag,8,430811
LANG,PLZNV0gmRjgU8Y82PG0MhcrlyJeYydevZM,UCEf0-WZoqYFzLZtx43KPvag,5,118914
LANG,PLZNV0gmRjgU-KRilkWBVX_t5VQIOyT4Wa,UCEf0-WZoqYFzLZtx43KPvag,1,413422
LANG,PLZNV0gmRjgU9Gx_C-DhaVFXDd63a-mecA,UCEf0-WZoqYFzLZtx43KPvag,9,888197
LANG,PLZNV0gmRjgU8dc-Stf3yVnJLFt-AY-lnJ,UCEf0-WZoqYFzLZtx43KPvag,4,615357
LANG,PLZNV0gmRjgU-pMFT0d8OvV3Sa6v0GxUr_,UCEf0-WZoqYFzLZtx43KPvag,9,696416
LANG,PLZNV0gmRjgU-_tk-cxKf8CwLlqHk5rl1x,UCEf0-WZoqYFzLZtx43KPvag,5,241299
LANG,PLZNV0gmRjgU-Ag5Agm6Xt_ZGkp-9Je3wU,UCEf0-WZoqYFzLZtx43KPvag,7,759898
LANG,PLZNV0gmRjgU9uA2j39VAIKL_sSnJ7z86p,UCEf0-WZoqYFzLZtx43KPvag,9,858255
LANG,PLZNV0gmRjgU_5tIgw4yKVqSXl_zFma4_l,UCEf0-WZoqYFzLZtx43KPvag,4,776956
LANG,PLZNV0gmRjgU-dVoVwE_uyEIaOcmQ1Cso8,UCEf0-WZoqYFzLZtx43KPvag,4,549109
LANG,PLZNV0gmRjgU-dYlbL24gCgp19sYJkch63,UCEf0-WZoqYFzLZtx43KPvag,4,781557
LANG,PLZNV0gmRjgU8WDN5n25z-LqXHrBokjiLU,UCEf0-WZoqYFzLZtx43KPvag,5,357438
LANG,PLZNV0gmRjgU8dtyOaKdsfC1Al_yg78PoQ,UCEf0-WZoqYFzLZtx43KPvag,6,824013
LANG,PLZNV0gmRjgU-fgGi6hpssTehr6Mzqn7pt,UCEf0-WZoqYFzLZtx43KPvag,9,736820
LANG,PLZNV0gmRjgU-Q-yP_E4EwFfe63igK4ymr,UCEf0-WZoqYFzLZtx43KPvag,9,133422
LANG,PLZNV0gmRjgU_UTt9a_zz24zK-FUwTlG4e,UCEf0-WZoqYFzLZtx43KPvag,8,459945
LANG,PLZNV0gmRjgU-tH1gS0ntxfy1WR_2PimjW,UCEf0-WZoqYFzLZtx43KPvag,9,891848
LANG,PLZNV0gmRjgU9pH7LCx3WrqzMSuAoHWDe9,UCEf0-WZoqYFzLZtx43KPvag,2,917021
LANG,PLZNV0gmRjgU8aEglOqyfI4KjXW9MSYaet,UCEf0-WZoqYFzLZtx43KPvag,8,533583
LANG,PLZNV0gmRjgU_FrYMSWilfgxlUQLTASFcn,UCEf0-WZoqYFzLZtx43KPvag,7,229684
LANG,PLZNV0gmRjgU8KWlVnLFaEz1mLS4lSbqg8,UCEf0-WZoqYFzLZtx43KPvag,2,513817
LANG,PLZNV0gmRjgU8i_Un31dIbULP2qdATBTql,UCEf0-WZoqYFzLZtx43KPvag,9,645406
LANG,PLZNV0gmRjgU9czeRNocsmOjisjjtLBbV_,UCEf0-WZoqYFzLZtx43KPvag,7,412119
LANG,PLZNV0gmRjgU_PqBDyj_p8aSw2-BLfIyMf,UCEf0-WZoqYFzLZtx43KPvag,5,529392
LANG,PLZNV0gmRjgU_PpiPUcIv0wtFXqb42-QuW,UCEf0-WZoqYFzLZtx43KPvag,9,901559
LANG,PLZNV0gmRjgU86kfEqSRpFcQswvRzFNAp-,UCEf0-WZoqYFzLZtx43KPvag,2,785115
LANG,PLZNV0gmRjgU-MbkGwAgZzijdCWrXwosHV,UCEf0-WZoqYFzLZtx43KPvag,5,874779
LANG,PLZNV0gmRjgU8HvGxRQYvU7JR6UQe0BIsr,UCEf0-WZoqYFzLZtx43KPvag,2,544532
LANG,PLZNV0gmRjgU8wWgADBWwPLnvrWQpHpUJd,UCEf0-WZoqYFzLZtx43KPvag,7,222068
LANG,PLZNV0gmRjgU8RMDekcRexMd0hgSmc-MJH,UCEf0-WZoqYFzLZtx43KPvag,9,821545
LANG,PLZNV0gmRjgU_I6DgkTxM2Nd1Jp8x3LS4h,UCEf0-WZoqYFzLZtx43KPvag,7,636543
LANG,PLZNV0gmRjgU98cfUUW3QwYQRjQi3zX3l8,UCEf0-WZoqYFzLZtx43KPvag,8,566044
LANG,PLZNV0gmRjgU-vdf1uh0YO994Uhkb19k22,UCEf0-WZoqYFzLZtx43KPvag,8,738334
LANG,PLZNV0gmRjgU9slM4uYRLsuXWx_PbZ7iXn,UCEf0-WZoqYFzLZtx43KPvag,2,145365
LANG,PLZNV0gmRjgU_aEneWspf5aJVIZWDtA5xK,UCEf0-WZoqYFzLZtx43KPvag,7,430549
LANG,PLZNV0gmRjgU_armn_qTwZv1DdZ_JYvFvR,UCEf0-WZoqYFzLZtx43KPvag,8,26979
LANG,PLZNV0gmRjgU_zi8S0EDookplIT_2cmHfV,UCEf0-WZoqYFzLZtx43KPvag,5,171762
LANG,PLZNV0gmRjgU_0yi9JXeKKEEFyV_TPoNga,UCEf0-WZoqYFzLZtx43KPvag,7,122646
LANG,PLZNV0gmRjgU-7d5L1FXyAkzMJYg0p6VbY,UCEf0-WZoqYFzLZtx43KPvag,5,587477
LANG,PLZNV0gmRjgU_oXIhAh2RhWXeTc0Zdka7-,UCEf0-WZoqYFzLZtx43KPvag,3,991366
LANG,PLZNV0gmRjgU9gyV1OPopsKRQsf1jcKQAI,UCEf0-WZoqYFzLZtx43KPvag,3,869048
LANG,PLZNV0gmRjgU_WM3LFRoG0TupSeT5WjLQf,UCEf0-WZoqYFzLZtx43KPvag,9,625702
LANG,PL3286FD7CD07E2F16,UCEf0-WZoqYFzLZtx43KPvag,6,251598
LANG,PL1CB9D8AC1D56CA00,UCEf0-WZoqYFzLZtx43KPvag,5,995311
LANG,PLA772B8A34E5F7667,UCEf0-WZoqYFzLZtx43KPvag,3,567278
LANG,PL20A4F21BF04FBEDE,UCEf0-WZoqYFzLZtx43KPvag,9,686541
LANG,PLF5F6DA1529CF5E06,UCEf0-WZoqYFzLZtx43KPvag,5,118106
LANG,PLF042B471D8979F73,UCEf0-WZoqYFzLZtx43KPvag,5,649404
LANG,PL7371EB428BD41463,UCEf0-WZoqYFzLZtx43KPvag,7,545966
LANG,PL925B0414D5D29438,UCEf0-WZoqYFzLZtx43KPvag,7,412587
LANG,PL9A6E05F84F0C5A00,UCEf0-WZoqYFzLZtx43KPvag,9,254484
LANG,PLB0345A98873845D4,UCEf0-WZoqYFzLZtx43KPvag,6,589941
LANG,PL8BE536EBBD44AAF5,UCEf0-WZoqYFzLZtx43KPvag,6,152201
LANG,PL49CB635922A06530,UCEf0-WZoqYFzLZtx43KPvag,1,176999
LANG,PL978E87D229D57B95,UCEf0-WZoqYFzLZtx43KPvag,3,550737
LANG,PL9FACCECD573B3A49,UCEf0-WZoqYFzLZtx43KPvag,7,495806
LANG,PLE119B72EE7A2C553,UCEf0-WZoqYFzLZtx43KPvag,5,614274
LANG,PL9BE7DF6858930EE1,UCEf0-WZoqYFzLZtx43KPvag,4,921740
LANG,PL4C90550DDD0FB6E9,UCEf0-WZoqYFzLZtx43KPvag,9,1000341
LANG,PL61287732E0B6154C,UCEf0-WZoqYFzLZtx43KPvag,3,508154
LANG,PL159033AC6BAC9A93,UCEf0-WZoqYFzLZtx43KPvag,9,618976
LANG,PL642D65B1A4F69D97,UCEf0-WZoqYFzLZtx43KPvag,3,652106
LANG,PL92D926F7365161B2,UCEf0-WZoqYFzLZtx43KPvag,4,678516
LANG,PLEE2A95FB7185ADEC,UCEf0-WZoqYFzLZtx43KPvag,6,230603
LANG,PL50A366A5163FB22E,UCEf0-WZoqYFzLZtx43KPvag,9,29525
LANG,PL780D959F8D1B821E,UCEf0-WZoqYFzLZtx43KPvag,5,424322
LANG,PL79F5FB289DCE0B8A,UCEf0-WZoqYFzLZtx43KPvag,5,387544
LANG,PL0D5C49E3ED564D69,UCEf0-WZoqYFzLZtx43KPvag,5,735893
LANG,PLCB5B05A55AB53585,UCEf0-WZoqYFzLZtx43KPvag,1,431761
LANG,PL88A00A9AB0FCD7BF,UCEf0-WZoqYFzLZtx43KPvag,6,980411
LANG,PLE8D019E60DC1B2AB,UCEf0-WZoqYFzLZtx43KPvag,8,25400
LANG,PLCDDA3F804D5CA5DC,UCEf0-WZoqYFzLZtx43KPvag,9,647046
LANG,PL7DF8A74E9C52B39A,UCEf0-WZoqYFzLZtx43KPvag,5,380766
LANG,PLE0651CA929A8EA8C,UCEf0-WZoqYFzLZtx43KPvag,3,350246
LANG,PLE57CE7F3364B6666,UCEf0-WZoqYFzLZtx43KPvag,7,364847
LANG,PLB9A49E95C7AFC9CC,UCEf0-WZoqYFzLZtx43KPvag,2,70293
LANG,PL57FE64C621D9F102,UCEf0-WZoqYFzLZtx43KPvag,2,578106
LANG,PLC4C2D622B0228AE6,UCEf0-WZoqYFzLZtx43KPvag,3,161816
LANG,PLC1132A1B1DE700C2,UCEf0-WZoqYFzLZtx43KPvag,6,352770
LANG,PL9D92AF63985CC6CE,UCEf0-WZoqYFzLZtx43KPvag,5,745002
LANG,PLEB0D30B3A639118F,UCEf0-WZoqYFzLZtx43KPvag,3,928108
LANG,PLD6D4C0C9AD193073,UCEf0-WZoqYFzLZtx43KPvag,6,865162
LANG,PL7757C16742170102,UCEf0-WZoqYFzLZtx43KPvag,9,330815
LANG,PLF7A138D8A5C9C352,UCEf0-WZoqYFzLZtx43KPvag,7,339231
LANG,PLC7055A46BF6DDA32,UCEf0-WZoqYFzLZtx43KPvag,5,773713
LANG,PL04C9F27969DC4A6B,UCEf0-WZoqYFzLZtx43KPvag,1,687985
LANG,PL89D9857949FD6C65,UCEf0-WZoqYFzLZtx43KPvag,4,552468
LANG,PL968B595B4E8B0CE5,UCEf0-WZoqYFzLZtx43KPvag,8,934018
LANG,PL95C97A54CE5D4D4A,UCEf0-WZoqYFzLZtx43KPvag,6,161692
LANG,PLFAA35390EDD60100,UCEf0-WZoqYFzLZtx43KPvag,2,519981
LANG,PL4A150291312C8695,UCEf0-WZoqYFzLZtx43KPvag,1,709427
LANG,PLF2B065A4E62DA8F0,UCEf0-WZoqYFzLZtx43KPvag,9,660491
LANG,PL375C8FDEEA8E795E,UCEf0-WZoqYFzLZtx43KPvag,8,64119
LANG,PL778EB3E1ADBA76F2,UCEf0-WZoqYFzLZtx43KPvag,2,915038
LANG,PLA86BFC1E3058A083,UCEf0-WZoqYFzLZtx43KPvag,2,173677
LANG,PL34EF9D36D37EFE66,UCEf0-WZoqYFzLZtx43KPvag,3,852866
LANG,PL3DCD9168E6985FA5,UCEf0-WZoqYFzLZtx43KPvag,1,99201
LANG,PLE88DFC393381BE01,UCEf0-WZoqYFzLZtx43KPvag,5,489695
LANG,PLA82E61CB1EC79A97,UCEf0-WZoqYFzLZtx43KPvag,1,180126
LANG,PL926C84A390496A48,UCEf0-WZoqYFzLZtx43KPvag,7,630082
LANG,PLA1A5C6797F35E88F,UCEf0-WZoqYFzLZtx43KPvag,5,70076
LANG,PL0B23CAF3B8CE1AAF,UCEf0-WZoqYFzLZtx43KPvag,4,387138
LANG,PL536DF25BAEABC89A,UCEf0-WZoqYFzLZtx43KPvag,9,436060
LANG,PL7B83F31F3C27713B,UCEf0-WZoqYFzLZtx43KPvag,2,590760
LANG,PLDCA5318AE73BB3E5,UCEf0-WZoqYFzLZtx43KPvag,4,109920
LANG,PLB35BFD180980D0E4,UCEf0-WZoqYFzLZtx43KPvag,7,80621
LANG,PLA0384C1634F3EFC7,UCEf0-WZoqYFzLZtx43KPvag,5,248344
LANG,PLC3D9BEAC5A1B7685,UCEf0-WZoqYFzLZtx43KPvag,6,730453
LANG,PL569A8029E2B4A489,UCEf0-WZoqYFzLZtx43KPvag,2,878786
LANG,PLEC10927DF9761C16,UCEf0-WZoqYFzLZtx43KPvag,4,662360
LANG,PL7DCC086955E35BFD,UCEf0-WZoqYFzLZtx43KPvag,3,463194
LANG,PL7AC59873183CFD40,UCEf0-WZoqYFzLZtx43KPvag,4,877159
LANG,PLCD0ACC68F937991B,UCEf0-WZoqYFzLZtx43KPvag,1,180109
LANG,PLE78D705DA1C03191,UCEf0-WZoqYFzLZtx43KPvag,2,285274
LANG,PL349D00492CF5913E,UCEf0-WZoqYFzLZtx43KPvag,3,291367
LANG,PL3D05314DAC84CD6E,UCEf0-WZoqYFzLZtx43KPvag,3,161921
LANG,PLA406A1A147A0CA16,UCEf0-WZoqYFzLZtx43KPvag,3,727337
LANG,PL87CEEBE8FAEA4F17,UCEf0-WZoqYFzLZtx43KPvag,9,76648
LANG,PL7D4CE4823D193D9D,UCEf0-WZoqYFzLZtx43KPvag,1,100557
LANG,PLCFBA75C11F1D153D,UCEf0-WZoqYFzLZtx43KPvag,9,398839
LANG,PL826AD89AF94512BD,UCEf0-WZoqYFzLZtx43KPvag,2,524822
LANG,PLB0F6342E6BE9F5BD,UCEf0-WZoqYFzLZtx43KPvag,6,857515
LANG,PLE0778C8204C3FA7F,UCEf0-WZoqYFzLZtx43KPvag,1,751117
LANG,PL10B2990059A7BEB5,UCEf0-WZoqYFzLZtx43KPvag,5,817574
LANG,PL5461867F989195BC,UCEf0-WZoqYFzLZtx43KPvag,7,881467
LANG,PL9F408635C0332848,UCEf0-WZoqYFzLZtx43KPvag,1,677303
LANG,PLCA7C73481A2D706F,UCEf0-WZoqYFzLZtx43KPvag,5,834302
LANG,PL3A8171B3168C7679,UCEf0-WZoqYFzLZtx43KPvag,6,101840
LANG,PL952003169B301324,UCEf0-WZoqYFzLZtx43KPvag,2,324226
LANG,PLCC73B34787552693,UCEf0-WZoqYFzLZtx43KPvag,6,737602
LANG,PLCEF90AED4D61FD35,UCEf0-WZoqYFzLZtx43KPvag,9,158245
LANG,PLCCDC741D70CA3D5A,UCEf0-WZoqYFzLZtx43KPvag,2,350335
LANG,PL408C109F28EDB1C9,UCEf0-WZoqYFzLZtx43KPvag,4,612489
LANG,PLF5EEA67BBFB39C7B,UCEf0-WZoqYFzLZtx43KPvag,2,991657
LANG,PL6FFD455162CE80A4,UCEf0-WZoqYFzLZtx43KPvag,5,368940
LANG,PL0657113213D3CF11,UCEf0-WZoqYFzLZtx43KPvag,1,500889
LANG,PL9D4F0F6CC8145B21,UCEf0-WZoqYFzLZtx43KPvag,9,831819
LANG,PL002C4E323435368B,UCEf0-WZoqYFzLZtx43KPvag,8,293627
LANG,PLE94B7E77FBA5BDFD,UCEf0-WZoqYFzLZtx43KPvag,2,619669
LANG,PLD5F22EC4A142B405,UCEf0-WZoqYFzLZtx43KPvag,4,750241
LANG,PLB472F57CFDB6E742,UCEf0-WZoqYFzLZtx43KPvag,9,277679
LANG,PLD24257EB777A9A1A,UCEf0-WZoqYFzLZtx43KPvag,7,459262
LANG,PL6245D1F58C3B0C4C,UCEf0-WZoqYFzLZtx43KPvag,6,823985
LANG,PL66156D49DC234544,UCEf0-WZoqYFzLZtx43KPvag,4,102914
LANG,PL2E6F64063EFC4569,UCEf0-WZoqYFzLZtx43KPvag,4,917066
LANG,PLE150739F85B51D7E,UCEf0-WZoqYFzLZtx43KPvag,7,842381
LANG,PL019D65D8668D4B28,UCEf0-WZoqYFzLZtx43KPvag,2,599001
LANG,PL3A3407364C547DED,UCEf0-WZoqYFzLZtx43KPvag,9,219008
LANG,PLB5DB21C60E8DA7B7,UCEf0-WZoqYFzLZtx43KPvag,9,40257
LANG,PLDD8D4B6072C0D5C5,UCEf0-WZoqYFzLZtx43KPvag,9,145683
LANG,PLCBF95B3A5BEAE06E,UCEf0-WZoqYFzLZtx43KPvag,7,552672
LANG,PL0330C9E3161E4DB1,UCEf0-WZoqYFzLZtx43KPvag,8,607796
LANG,PL1E670F48B385E537,UCEf0-WZoqYFzLZtx43KPvag,6,886481
LANG,PL17514BCD04EB479E,UCEf0-WZoqYFzLZtx43KPvag,2,169183
LANG,PL507BD3FB2DFBA298,UCEf0-WZoqYFzLZtx43KPvag,2,721376
LANG,PL46C0B5F827112FCD,UCEf0-WZoqYFzLZtx43KPvag,4,305024
LANG,PL9CCBB09841BE3D89,UCEf0-WZoqYFzLZtx43KPvag,6,297839
LANG,PL5EC9330FEF8B01F6,UCEf0-WZoqYFzLZtx43KPvag,1,699216
LANG,PL1E0D315A44F18D8F,UCEf0-WZoqYFzLZtx43KPvag,8,14529
LANG,PL703C4E41A2B5FE82,UCEf0-WZoqYFzLZtx43KPvag,1,636726
LANG,PLA5D0EBA771054E51,UCEf0-WZoqYFzLZtx43KPvag,9,187830
LANG,PL680EC3DE0CA918EE,UCEf0-WZoqYFzLZtx43KPvag,6,857583
LANG,PL1559E6FB34789969,UCEf0-WZoqYFzLZtx43KPvag,2,640168
LANG,PL79EDD65428E36142,UCEf0-WZoqYFzLZtx43KPvag,2,255867
LANG,PL2DAD87FEF97F54EC,UCEf0-WZoqYFzLZtx43KPvag,2,667717
LANG,PL0BD521365A7E7410,UCEf0-WZoqYFzLZtx43KPvag,7,501688
LANG,PL3B38265DF80AC030,UCEf0-WZoqYFzLZtx43KPvag,4,59229
LANG,PLB8DA3F0558E4570E,UCEf0-WZoqYFzLZtx43KPvag,7,745414
LANG,PL8C95B72B7B67D142,UCEf0-WZoqYFzLZtx43KPvag,8,177055
LANG,PL24F579100926CAA7,UCEf0-WZoqYFzLZtx43KPvag,3,757945
LANG,PLAC55387EFC620DB9,UCEf0-WZoqYFzLZtx43KPvag,6,230731
LANG,PLC9647EDBC45A36C3,UCEf0-WZoqYFzLZtx43KPvag,1,45627
LANG,PL87EEE35C44D158EB,UCEf0-WZoqYFzLZtx43KPvag,5,571023
LANG,PLDC19193755FB823F,UCEf0-WZoqYFzLZtx43KPvag,5,114068
LANG,PL0937876971BBAED0,UCEf0-WZoqYFzLZtx43KPvag,5,560451
LANG,PL34EE1C80D66E147D,UCEf0-WZoqYFzLZtx43KPvag,1,731312
LANG,PL022C26479339FC10,UCEf0-WZoqYFzLZtx43KPvag,4,963301
LANG,PL4982061ABDDF4486,UCEf0-WZoqYFzLZtx43KPvag,4,537052
LANG,PL7174AA2988127365,UCEf0-WZoqYFzLZtx43KPvag,1,387721
LANG,PL222BEDFC40925D8A,UCEf0-WZoqYFzLZtx43KPvag,4,404846
LANG,PL9B17C0999A5F872A,UCEf0-WZoqYFzLZtx43KPvag,4,898113
LANG,PL21B800D8C24D72F4,UCEf0-WZoqYFzLZtx43KPvag,1,855117
LANG,PL6DFCCA226744BE54,UCEf0-WZoqYFzLZtx43KPvag,7,760249
LANG,PL4453C25ECD074C12,UCEf0-WZoqYFzLZtx43KPvag,2,391046
LANG,PL6B9DCF17A897305C,UCEf0-WZoqYFzLZtx43KPvag,4,62748
LANG,PL7F1D8C3619BF2FF6,UCEf0-WZoqYFzLZtx43KPvag,3,64925
LANG,PLB2040C582B1A8D69,UCEf0-WZoqYFzLZtx43KPvag,6,601287
LANG,PL70E566C6DED79296,UCEf0-WZoqYFzLZtx43KPvag,3,689171
LANG,PLCE1440A6415FA088,UCEf0-WZoqYFzLZtx43KPvag,6,749839
LANG,PL6CEBB77B16386CB5,UCEf0-WZoqYFzLZtx43KPvag,6,78575
LANG,PLF51CA48587A13A69,UCEf0-WZoqYFzLZtx43KPvag,6,503123
LANG,PLDE5854479036185B,UCEf0-WZoqYFzLZtx43KPvag,3,736074
LANG,PL34C748459783B17E,UCEf0-WZoqYFzLZtx43KPvag,3,345999
LANG,PL635A2F5182592831,UCEf0-WZoqYFzLZtx43KPvag,3,961892
LANG,PL0B0478A75C392CB1,UCEf0-WZoqYFzLZtx43KPvag,7,635170
LANG,PL18D2C53650238C45,UCEf0-WZoqYFzLZtx43KPvag,1,776682
LANG,PL28928B4ED447171C,UCEf0-WZoqYFzLZtx43KPvag,4,821003
LANG,PLE34E749EA6CA564C,UCEf0-WZoqYFzLZtx43KPvag,6,385839
LANG,PLD651473985FA7647,UCEf0-WZoqYFzLZtx43KPvag,7,456359
LANG,PL8555F447F745D176,UCEf0-WZoqYFzLZtx43KPvag,3,47939
LANG,PL1AF8EB13562CA251,UCEf0-WZoqYFzLZtx43KPvag,4,515595
LANG,PLA2418910AC9BD515,UCEf0-WZoqYFzLZtx43KPvag,2,84115
LANG,PLC0DBB2B22E2C365A,UCEf0-WZoqYFzLZtx43KPvag,4,86613
LANG,PLDC1AFCCAD0073449,UCEf0-WZoqYFzLZtx43KPvag,6,87855
LANG,PL9EB8678022712607,UCEf0-WZoqYFzLZtx43KPvag,9,171134
LANG,PLFEAC8230CBCB8E2F,UCEf0-WZoqYFzLZtx43KPvag,6,896284
LANG,PLD3890C4D41070513,UCEf0-WZoqYFzLZtx43KPvag,2,35584
LANG,PL4A1E667D1134B672,UCEf0-WZoqYFzLZtx43KPvag,5,379634
LANG,PLA2D65538B1FF6BBB,UCEf0-WZoqYFzLZtx43KPvag,7,641667
LANG,PLFA0ABB983E90C910,UCEf0-WZoqYFzLZtx43KPvag,3,233418
LANG,PL2973DCEAE07C7EE0,UCEf0-WZoqYFzLZtx43KPvag,5,770749
LANG,PLAB46991281FCCFDC,UCEf0-WZoqYFzLZtx43KPvag,7,498960
LANG,PL6B3DBF7768A75EFF,UCEf0-WZoqYFzLZtx43KPvag,4,676759
LANG,PLE96708827CE4B016,UCEf0-WZoqYFzLZtx43KPvag,9,756796
LANG,PLE29A1FECBFD26171,UCEf0-WZoqYFzLZtx43KPvag,2,518054
LANG,PL22EBE0F479FC5077,UCEf0-WZoqYFzLZtx43KPvag,4,349739
LANG,PL24AC16FFD8B06E97,UCEf0-WZoqYFzLZtx43KPvag,7,191454
LANG,PLE7506E7812B9F551,UCEf0-WZoqYFzLZtx43KPvag,9,342027
LANG,PL85018EDBABD38612,UCEf0-WZoqYFzLZtx43KPvag,9,149838
LANG,PL2747A018772260E8,UCEf0-WZoqYFzLZtx43KPvag,8,167738
LANG,PL1DD9732F89FFE3D1,UCEf0-WZoqYFzLZtx43KPvag,5,105234
LANG,PLCFCE9F2EE2E59315,UCEf0-WZoqYFzLZtx43KPvag,3,707087
LANG,PL63EEA8245C751019,UCEf0-WZoqYFzLZtx43KPvag,6,383733
LANG,PL3CC1A3BEE3BA2217,UCEf0-WZoqYFzLZtx43KPvag,7,50907
LANG,PL84AE8BD64492C514,UCEf0-WZoqYFzLZtx43KPvag,9,184076
LANG,PLD04DAC3278400E7A,UCEf0-WZoqYFzLZtx43KPvag,9,186675
LANG,PLEEFB18BED9CC467A,UCEf0-WZoqYFzLZtx43KPvag,9,961877
LANG,PL8EAFF6C4431762A4,UCEf0-WZoqYFzLZtx43KPvag,6,534421
LANG,PL7DF43F41665C8348,UCEf0-WZoqYFzLZtx43KPvag,7,239392
LANG,PL00F82C97C10095C6,UCEf0-WZoqYFzLZtx43KPvag,4,504949
LANG,PL1B93836C6E9EFD0C,UCEf0-WZoqYFzLZtx43KPvag,2,51723
LANG,PL6290F203A0A6D4DD,UCEf0-WZoqYFzLZtx43KPvag,6,296234
LANG,PL711F9CEA2372D5A3,UCEf0-WZoqYFzLZtx43KPvag,2,909357
LANG,PLB71BABC4AD448570,UCEf0-WZoqYFzLZtx43KPvag,5,599867
LANG,PL76A556B8409801E3,UCEf0-WZoqYFzLZtx43KPvag,7,575575
LANG,PL12A756CF8F7EF79A,UCEf0-WZoqYFzLZtx43KPvag,7,698927
LANG,PLFC14632F88832E3B,UCEf0-WZoqYFzLZtx43KPvag,8,6605
LANG,PL39E5B1E3F54C8F25,UCEf0-WZoqYFzLZtx43KPvag,3,114309
LANG,PLA62BC048D7110709,UCEf0-WZoqYFzLZtx43KPvag,9,192205
LANG,PL462DBDD66FB453E3,UCEf0-WZoqYFzLZtx43KPvag,5,855489
LANG,PL5C8A2B2D8BF4843E,UCEf0-WZoqYFzLZtx43KPvag,4,450385
LANG,PL5A26A79C5BACAB31,UCEf0-WZoqYFzLZtx43KPvag,4,304690
LANG,PL538998724EDDE328,UCEf0-WZoqYFzLZtx43KPvag,5,218770
LANG,PLCD1E05C3C80B64B4,UCEf0-WZoqYFzLZtx43KPvag,4,901063
LANG,PL50AB53E4DB538A65,UCEf0-WZoqYFzLZtx43KPvag,2,599682
LANG,PL34644FE332A319CB,UCEf0-WZoqYFzLZtx43KPvag,1,806853
LANG,PLDFEDCBD54B127E69,UCEf0-WZoqYFzLZtx43KPvag,5,231647
LANG,PL179B32AF1118E959,UCEf0-WZoqYFzLZtx43KPvag,6,928380
LANG,PLDA35C994BB1018DB,UCEf0-WZoqYFzLZtx43KPvag,7,358377
LANG,PLBF2E64A62A448E7C,UCEf0-WZoqYFzLZtx43KPvag,5,9259
LANG,PL2C7A76387F8BAF7B,UCEf0-WZoqYFzLZtx43KPvag,1,7714
LANG,PL4447DA0713DA776D,UCEf0-WZoqYFzLZtx43KPvag,8,777959
LANG,PL5193B2D419F15A8A,UCEf0-WZoqYFzLZtx43KPvag,7,225745
LANG,PLF0404D1780AEAF71,UCEf0-WZoqYFzLZtx43KPvag,2,868257
LANG,PL919697F58FDBFFED,UCEf0-WZoqYFzLZtx43KPvag,6,854735
LANG,PL7B6F5C50F0DF67C7,UCEf0-WZoqYFzLZtx43KPvag,9,11354
LANG,PLA81D02953B74DC9F,UCEf0-WZoqYFzLZtx43KPvag,8,58747
LANG,PL0D48974A6614E47E,UCEf0-WZoqYFzLZtx43KPvag,4,198469
LANG,PL75B2EE7C09C366C6,UCEf0-WZoqYFzLZtx43KPvag,5,676144
LANG,PL6B892C80A71D0826,UCEf0-WZoqYFzLZtx43KPvag,9,144597
LANG,PLDF520D8C3A23B833,UCEf0-WZoqYFzLZtx43KPvag,2,116480
LANG,PL389C9562244D4FE1,UCEf0-WZoqYFzLZtx43KPvag,9,954908
